PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00276	12786667	-0.128466	0.226892	-9.807164	-0.010115	0.001132	-0.001106
00277	12786717	-0.143204	0.231390	-9.814044	-0.001944	0.003431	-0.006012
00278	12786767	-0.136790	0.239425	-9.826302	-0.001362	0.003513	-0.000659
00279	12786817	-0.130072	0.223806	-9.804762	-0.003193	0.003738	-0.002965
00280	12786867	-0.133332	0.206149	-9.791560	-0.006485	0.000712	-0.000343
00281	12786917	-0.125398	0.222449	-9.823713	-0.001153	0.005268	0.001009
00282	12786967	-0.146423	0.212072	-9.819775	-0.007263	-0.000878	0.001478
00283	12787017	-0.130984	0.225978	-9.823690	-0.003291	0.001998	0.000262
00284	12787067	-0.136420	0.224622	-9.826775	-0.006518	0.002879	0.001079
00285	12787117	-0.139179	0.236088	-9.816218	-0.007726	0.002664	-0.000683
00286	12787167	-0.152330	0.217573	-9.813515	-0.005425	0.003440	-0.002508
00287	12787217	-0.149285	0.241449	-9.796996	-0.009286	-0.002119	-0.003392
00288	12787267	-0.137708	0.219534	-9.804482	-0.006856	0.001355	-0.000051
00289	12787317	-0.139318	0.225323	-9.820292	-0.001941	0.002802	0.001512
00290	12787367	-0.149374	0.229049	-9.816173	-0.006543	0.003590	-0.000359
00291	12787417	-0.141053	0.222308	-9.805909	-0.003805	0.001756	-0.003547
00292	12787467	-0.154073	0.213702	-9.795294	-0.004165	0.002047	-0.002167
00293	12787517	-0.135727	0.216193	-9.807364	-0.002470	0.002369	0.001547
00294	12787567	-0.131957	0.238497	-9.815304	-0.006487	0.001581	-0.002743
00295	12787617	-0.156218	0.244358	-9.815902	-0.005671	0.002541	0.000949
00296	12787667	-0.129774	0.219632	-9.807158	-0.004839	0.001293	-0.000731
00297	12787717	-0.146113	0.235698	-9.816671	-0.003541	0.002606	-0.001843
00298	12787767	-0.128111	0.217822	-9.810284	-0.004679	0.000297	0.000447
00299	12787817	-0.157155	0.235225	-9.808939	-0.004487	0.001104	-0.001016
00300	12787867	-0.149606	0.223333	-9.815451	-0.004597	-0.000314	0.000159
00301	12787917	-0.125428	0.214395	-9.813412	-0.007506	0.003468	-0.002313
00302	12787967	-0.141546	0.222657	-9.800868	-0.003643	0.001667	-0.002428
00303	12788017	-0.133649	0.221166	-9.815766	-0.004004	-0.002084	-0.001521
00304	12788067	-0.147326	0.216245	-9.814736	-0.004626	0.001621	0.000586
00305	12788117	-0.119547	0.198410	-9.820872	-0.005577	-0.002181	-0.004401
00306	12788167	-0.139916	0.230857	-9.824846	-0.002375	0.000073	-0.001220
00307	12788217	-0.160725	0.226989	-9.797415	-0.006077	-0.000022	-0.000764
00308	12788267	-0.133202	0.221118	-9.796117	-0.006577	0.001587	-0.000467
00309	12788317	-0.118682	0.204046	-9.812488	0.000612	0.001938	0.001372
00310	12788367	-0.139833	0.218338	-9.811427	-0.002045	0.001663	-0.001536
00311	12788417	-0.144981	0.218473	-9.808042	-0.003455	0.004830	-0.003276
00312	12788467	-0.120452	0.224049	-9.823024	-0.004850	0.002715	-0.000081
00313	12788517	-0.146459	0.214655	-9.810667	-0.002025	-0.000954	-0.002578
00314	12788567	-0.158592	0.227860	-9.797425	-0.003321	0.001471	-0.004320
00315	12788617	-0.157047	0.230930	-9.820919	-0.003821	0.000279	-0.001662
00316	12788667	-0.144895	0.233230	-9.819064	-0.008564	0.003314	-0.006475
00317	12788717	-0.144278	0.229600	-9.804931	-0.004894	0.000902	-0.001978
00318	12788767	-0.142948	0.229848	-9.819317	-0.004582	0.001130	-0.003425
00319	12788817	-0.144625	0.227162	-9.814756	-0.004729	0.000810	-0.000890
00320	12788867	-0.132784	0.221837	-9.803072	-0.003465	0.000354	0.000386
00321	12788917	-0.131213	0.224178	-9.825851	-0.004505	-0.001217	-0.000009
00322	12788967	-0.135684	0.224394	-9.829658	-0.004056	0.002558	-0.003802
