PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00204	13949017	-0.141372	0.220352	-9.802551	-0.003369	0.000340	-0.004891
00205	13949067	-0.130174	0.218022	-9.809324	-0.002758	-0.001004	-0.004642
00206	13949117	-0.131609	0.208686	-9.803560	-0.005478	0.002508	-0.002597
00207	13949167	-0.142602	0.226332	-9.809731	-0.001407	0.000031	-0.003234
00208	13949217	-0.145218	0.207219	-9.814274	-0.004688	-0.001352	-0.000983
00209	13949267	-0.154382	0.222000	-9.811584	-0.002725	0.002528	-0.000198
00210	13949317	-0.133844	0.224962	-9.817447	-0.004291	0.004627	-0.000729
00211	13949367	-0.130843	0.219052	-9.814585	-0.004792	-0.000195	-0.002901
00212	13949417	-0.147382	0.212142	-9.815696	-0.002040	0.002084	-0.000361
00213	13949467	-0.134728	0.222433	-9.802580	-0.006672	-0.000224	-0.001294
00214	13949517	-0.135973	0.213178	-9.813126	-0.001068	0.000389	-0.001976
00215	13949567	-0.137929	0.221775	-9.812391	-0.005079	0.002865	-0.003301
00216	13949617	-0.129810	0.225404	-9.827294	-0.005963	0.001659	-0.001384
00217	13949667	-0.135261	0.215904	-9.815762	-0.003456	0.000419	0.001360
00218	13949717	-0.161247	0.234823	-9.818270	-0.004954	-0.001071	-0.002650
00219	13949767	-0.146559	0.228781	-9.793658	-0.006454	0.001100	-0.002121
00220	13949817	-0.142230	0.226221	-9.812610	-0.005282	0.003511	-0.002017
00221	13949867	-0.135440	0.217448	-9.823426	-0.002620	0.003631	0.003789
00222	13949917	-0.138111	0.211705	-9.790344	-0.005733	0.003634	-0.000819
00223	13949967	-0.117008	0.207298	-9.783977	-0.001087	0.002162	-0.001512
00224	13950017	-0.138452	0.235161	-9.809520	-0.002277	-0.000862	-0.002580
00225	13950067	-0.144337	0.225774	-9.801334	-0.002947	0.000296	-0.000714
00226	13950117	-0.138676	0.243253	-9.824857	-0.003713	0.000081	-0.001035
00227	13950167	-0.130329	0.223605	-9.818668	-0.002884	0.002094	-0.002275
00228	13950217	-0.137794	0.222902	-9.825095	-0.004533	0.004110	0.000145
00229	13950267	-0.151089	0.243916	-9.814724	-0.002823	0.003191	-0.004991
00230	13950317	-0.140377	0.215211	-9.804470	-0.005220	-0.001809	-0.000592
00231	13950367	-0.120326	0.221481	-9.810561	-0.005607	0.002336	-0.002365
00232	13950417	-0.125994	0.215531	-9.817009	-0.003409	0.001767	-0.000191
00233	13950467	-0.143300	0.235083	-9.817873	-0.006159	0.002719	-0.000951
00234	13950517	-0.146879	0.227541	-9.806604	-0.006711	0.000967	-0.001089
00235	13950567	-0.137006	0.218389	-9.809766	-0.003462	0.001283	-0.001861
00236	13950617	-0.130919	0.205813	-9.809546	-0.002109	0.000947	-0.002827
00237	13950667	-0.133739	0.237459	-9.814097	-0.004398	-0.000250	0.000539
00238	13950717	-0.127881	0.218710	-9.828978	-0.001125	-0.000574	0.001387
00239	13950767	-0.132283	0.223254	-9.815294	-0.003541	0.000763	-0.000711
00240	13950817	-0.149918	0.247519	-9.800355	-0.003661	0.004765	-0.002290
00241	13950867	-0.138444	0.226749	-9.825568	-0.006266	0.002043	-0.000951
00242	13950917	-0.121401	0.214574	-9.813915	-0.002757	0.003359	-0.000990
00243	13950967	-0.145506	0.232599	-9.814274	-0.003895	-0.000342	-0.002991
00244	13951017	-0.134359	0.211624	-9.812887	-0.004724	-0.002193	0.000042
00245	13951067	-0.153360	0.234692	-9.816154	-0.005333	0.000928	-0.001346
00246	13951117	-0.133255	0.228896	-9.820329	-0.004888	0.001507	-0.005221
00247	13951167	-0.119134	0.221244	-9.820635	-0.006258	0.001881	0.000456
00248	13951217	-0.154562	0.233751	-9.812068	-0.007439	0.000726	-0.000697
00249	13951267	-0.151934	0.230378	-9.813045	-0.006405	0.000162	-0.002820
00250	13951317	-0.134261	0.207326	-9.816484	-0.001773	0.000275	-0.004020
00251	13951367	-0.154708	0.236202	-9.812561	-0.002847	-0.002299	-0.004506
00252	13951417	-0.124665	0.209008	-9.817970	0.001262	0.001820	0.000819
00253	13951467	-0.125017	0.214773	-9.795200	-0.003875	0.004538	0.000269
00254	13951517	-0.138130	0.229559	-9.809992	-0.002753	0.001134	-0.002377
00255	13951567	-0.137773	0.234503	-9.798018	-0.002600	0.000456	-0.000843
00256	13951617	-0.134914	0.221927	-9.806416	-0.003804	0.000248	0.000601
00257	13951667	-0.127759	0.221426	-9.821547	-0.006967	-0.001466	-0.003021
00258	13951717	-0.120325	0.228394	-9.827816	-0.005882	0.002917	-0.002009
00259	13951767	-0.127725	0.210622	-9.822749	-0.004325	0.001206	-0.001442
00260	13951817	-0.132718	0.223272	-9.814819	-0.005664	0.001210	-0.001731
00261	13951867	-0.135065	0.229020	-9.805456	-0.001858	-0.000920	-0.001717
00262	13951917	-0.157265	0.227961	-9.803193	-0.002211	-0.002058	-0.003198
00263	13951967	-0.120620	0.220777	-9.799777	-0.003424	0.001986	-0.004105
00264	13952017	-0.138382	0.220406	-9.802085	-0.003869	0.005542	0.001112
00265	13952067	-0.140368	0.226113	-9.793453	-0.000203	-0.002603	-0.002020
00266	13952117	-0.130808	0.229503	-9.800925	-0.003928	0.000524	-0.004333
00267	13952167	-0.146691	0.229410	-9.807322	-0.004498	0.000451	-0.004043
00268	13952217	-0.130029	0.209742	-9.813148	-0.004127	-0.001088	-0.001969
00269	13952267	-0.144086	0.222394	-9.830819	-0.001961	0.000501	-0.000011
00270	13952317	-0.120390	0.227373	-9.813682	-0.000767	0.001908	-0.002830
00271	13952367	-0.143626	0.234232	-9.809490	-0.004598	0.000842	-0.001702
00272	13952417	-0.116435	0.228728	-9.814901	-0.004328	-0.000834	-0.002161
00273	13952467	-0.137881	0.221240	-9.814073	-0.002043	0.005180	-0.001845
00274	13952517	-0.132476	0.230972	-9.800676	-0.006858	0.000547	-0.000539
00275	13952567	-0.136559	0.232290	-9.801619	-0.005517	0.000402	-0.002021
00276	13952617	-0.130363	0.202574	-9.820812	-0.003608	0.000831	-0.001574
00277	13952667	-0.141520	0.226732	-9.796319	-0.005250	-0.000687	-0.000554
00278	13952717	-0.153208	0.228105	-9.795065	-0.002565	-0.000669	-0.001329
00279	13952767	-0.148779	0.234226	-9.830313	-0.004806	0.000352	-0.000933
00280	13952817	-0.164024	0.241126	-9.809628	-0.004896	-0.000676	0.000603
00281	13952867	-0.135148	0.229422	-9.830143	-0.005268	-0.000498	-0.002378
00282	13952917	-0.147175	0.243783	-9.817384	-0.004323	0.003295	-0.002491
00283	13952967	-0.145860	0.219721	-9.799890	-0.001654	0.001958	-0.000734
