PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00275	13300617	-9.807797	-0.292660	0.302646	-0.004771	-0.000881	0.001854
00276	13300667	-9.813491	-0.283077	0.318497	-0.002979	0.000246	0.001568
00277	13300717	-9.813150	-0.287403	0.309859	-0.003204	0.000142	0.000866
00278	13300767	-9.788349	-0.269569	0.306620	-0.000570	0.001479	-0.001702
00279	13300817	-9.801079	-0.277207	0.300889	-0.002497	0.000928	-0.001317
00280	13300867	-9.804478	-0.272086	0.303116	-0.002833	0.001504	0.001033
00281	13300917	-9.792815	-0.289419	0.300189	-0.004174	0.001350	0.000840
00282	13300967	-9.810155	-0.277442	0.306275	-0.003704	0.000615	-0.000798
00283	13301017	-9.808577	-0.279472	0.284896	-0.001731	0.000878	-0.002020
00284	13301067	-9.817119	-0.296973	0.277020	-0.003503	0.001401	0.000488
00285	13301117	-9.799371	-0.295170	0.291796	-0.001637	0.001810	-0.003939
00286	13301167	-9.795239	-0.285860	0.299206	-0.004133	0.004226	-0.001004
00287	13301217	-9.788693	-0.292062	0.292633	-0.007594	0.004390	-0.000706
00288	13301267	-9.798906	-0.277422	0.297558	-0.002578	0.001280	-0.002049
00289	13301317	-9.787872	-0.289806	0.309521	-0.007700	0.001416	-0.002193
00290	13301367	-9.788382	-0.298095	0.292731	-0.005943	0.000480	-0.001983
00291	13301417	-9.800553	-0.278346	0.295697	-0.004178	-0.001813	-0.002480
00292	13301467	-9.795219	-0.284564	0.293679	-0.001774	0.003660	0.001807
00293	13301517	-9.794342	-0.280895	0.298459	0.000358	0.002754	-0.001056
00294	13301567	-9.806051	-0.282419	0.307437	-0.005031	0.001976	-0.002200
00295	13301617	-9.823376	-0.266445	0.303957	-0.002079	-0.000362	-0.003115
00296	13301667	-9.808081	-0.281854	0.288287	-0.004723	-0.000693	-0.000452
00297	13301717	-9.800632	-0.286217	0.286634	-0.007245	-0.000732	0.001032
00298	13301767	-9.783114	-0.301115	0.293181	0.000024	0.000873	-0.003342
00299	13301817	-9.787759	-0.307727	0.289081	-0.004154	0.003708	-0.001936
00300	13301867	-9.808822	-0.278992	0.286069	-0.006162	0.002445	-0.002159
00301	13301917	-9.799911	-0.290865	0.293946	-0.006610	0.003371	-0.001611
00302	13301967	-9.802268	-0.297397	0.302374	-0.001716	0.002488	-0.001403
00303	13302017	-9.812725	-0.287281	0.279507	-0.003775	-0.002518	-0.001551
00304	13302067	-9.802556	-0.288991	0.294692	-0.001136	0.001336	-0.001892
00305	13302117	-9.810385	-0.284229	0.318921	-0.006311	0.002217	-0.000366
00306	13302167	-9.808034	-0.286615	0.289497	-0.005050	0.000625	-0.001084
00307	13302217	-9.821356	-0.274894	0.301740	-0.006142	0.002801	-0.002059
00308	13302267	-9.796533	-0.281881	0.307222	-0.004902	-0.000685	0.002725
00309	13302317	-9.805022	-0.277420	0.322739	-0.006542	0.001240	-0.003098
00310	13302367	-9.804922	-0.279888	0.311745	-0.005679	0.000124	-0.002626
00311	13302417	-9.793820	-0.284389	0.297048	-0.007223	0.001851	0.001427
00312	13302467	-9.815280	-0.284361	0.301788	-0.000751	-0.000820	-0.002285
00313	13302517	-9.792554	-0.304420	0.286708	-0.004682	0.002282	-0.000341
00314	13302567	-9.818627	-0.279919	0.295729	-0.003482	0.001755	0.000489
00315	13302617	-9.815785	-0.292276	0.283264	-0.005342	0.001950	-0.000242
00316	13302667	-9.809122	-0.290379	0.280451	-0.003300	-0.001480	-0.003249
00317	13302717	-9.807173	-0.284689	0.301471	-0.002825	0.000117	-0.000803
00318	13302767	-9.803384	-0.276342	0.286991	-0.002855	0.002985	-0.002612
00319	13302817	-9.809130	-0.284076	0.307779	-0.004482	-0.001400	-0.001897
00320	13302867	-9.821991	-0.278845	0.298193	-0.002286	0.001389	0.000709
00321	13302917	-9.816510	-0.276323	0.291885	-0.004324	0.001929	-0.002038
00322	13302967	-9.806497	-0.276660	0.289909	-0.002377	0.003090	-0.002261
00323	13303017	-9.794909	-0.275101	0.299929	-0.004344	0.001174	-0.006244
00324	13303067	-9.794110	-0.284404	0.305142	-0.003792	0.001963	-0.006242
00325	13303117	-9.815732	-0.267442	0.301969	-0.004541	0.000795	-0.000793
00326	13303167	-9.815006	-0.278830	0.284905	-0.003748	0.001939	-0.001051
00327	13303217	-9.801143	-0.290217	0.298434	-0.000859	0.004832	-0.000975
00328	13303267	-9.814989	-0.282966	0.290249	-0.001115	-0.000565	-0.001682
00329	13303317	-9.816608	-0.290012	0.296407	-0.004110	0.003187	-0.004148
00330	13303367	-9.821361	-0.289511	0.294526	-0.005005	0.002241	-0.002195
00331	13303417	-9.789529	-0.302065	0.293491	-0.004978	-0.000823	-0.000387
00332	13303467	-9.796271	-0.297305	0.296154	-0.005515	-0.000066	-0.002815
00333	13303517	-9.811909	-0.278056	0.282536	-0.004482	-0.000206	-0.001764
00334	13303567	-9.811713	-0.286408	0.307532	0.000782	-0.002687	0.001353
