PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00232	12369017	0.220086	-9.776981	0.198539	-0.004743	-0.000352	-0.002801
00233	12369067	0.213155	-9.772607	0.186083	-0.006232	-0.003792	-0.000508
00234	12369117	0.210284	-9.784430	0.181518	-0.007115	0.000900	-0.002592
00235	12369167	0.224065	-9.796546	0.193943	-0.005337	0.001585	0.001795
00236	12369217	0.220049	-9.793722	0.191859	-0.005009	0.001200	-0.000101
00237	12369267	0.198762	-9.780279	0.179711	-0.004833	-0.001349	0.000498
00238	12369317	0.209761	-9.793509	0.169350	-0.004001	0.002568	-0.001406
00239	12369367	0.222530	-9.787451	0.171922	-0.002957	0.001974	-0.001281
00240	12369417	0.220770	-9.792412	0.169342	-0.003164	0.002050	0.005030
00241	12369467	0.210719	-9.768908	0.190378	-0.005895	0.001051	-0.000610
00242	12369517	0.213889	-9.776429	0.203879	-0.003685	-0.000428	-0.003061
00243	12369567	0.225753	-9.790164	0.196523	-0.005507	0.003736	-0.003129
00244	12369617	0.198074	-9.780971	0.177779	-0.004331	-0.000081	-0.001194
00245	12369667	0.216715	-9.781619	0.204597	-0.003268	0.006039	-0.000462
00246	12369717	0.228289	-9.798455	0.182167	-0.004435	0.002436	0.000098
00247	12369767	0.223443	-9.778314	0.195404	-0.005145	-0.000550	-0.000910
00248	12369817	0.229039	-9.777814	0.213848	-0.003152	0.002033	-0.002278
00249	12369867	0.240892	-9.814132	0.198738	-0.004078	0.002196	0.000606
00250	12369917	0.208409	-9.776731	0.166752	-0.005432	0.002534	0.000104
00251	12369967	0.230321	-9.772285	0.173697	-0.000704	-0.000713	-0.003295
00252	12370017	0.204431	-9.769945	0.185535	-0.002354	0.000233	-0.000368
00253	12370067	0.221631	-9.785735	0.176833	-0.003138	-0.000498	-0.002192
00254	12370117	0.215429	-9.787110	0.184139	-0.008705	0.001629	-0.002845
00255	12370167	0.220846	-9.788671	0.197613	-0.006785	-0.000467	-0.002957
00256	12370217	0.237233	-9.794352	0.194677	-0.005705	0.001914	-0.000512
00257	12370267	0.215835	-9.779205	0.210699	-0.001355	0.000831	-0.000814
00258	12370317	0.241197	-9.781880	0.189238	-0.001989	-0.001244	0.000712
00259	12370367	0.211602	-9.791063	0.191444	-0.004409	0.002223	-0.003300
00260	12370417	0.222169	-9.786844	0.172248	-0.004222	0.002387	-0.003012
00261	12370467	0.216112	-9.779325	0.172328	-0.003879	0.001783	-0.002217
00262	12370517	0.218267	-9.782186	0.205638	-0.002903	0.002415	-0.000579
00263	12370567	0.220421	-9.796576	0.187068	-0.005277	0.002766	0.000262
00264	12370617	0.206200	-9.784206	0.188553	-0.006203	-0.001516	0.000496
00265	12370667	0.209326	-9.786736	0.201686	-0.001097	-0.001235	-0.001369
00266	12370717	0.223697	-9.786110	0.187577	-0.003781	0.001655	-0.001641
00267	12370767	0.226310	-9.770899	0.187866	-0.003093	0.000218	-0.001262
00268	12370817	0.216585	-9.783581	0.187130	-0.004762	0.003279	-0.003807
00269	12370867	0.213724	-9.791090	0.195097	-0.002075	0.002231	-0.002891
00270	12370917	0.228493	-9.788741	0.192794	-0.005551	0.005075	-0.003538
00271	12370967	0.200806	-9.788980	0.186337	-0.001779	-0.000783	0.000846
00272	12371017	0.219776	-9.794271	0.175614	-0.005808	0.001039	-0.002086
00273	12371067	0.213137	-9.789812	0.173522	-0.004081	0.001035	-0.002343
00274	12371117	0.205046	-9.779176	0.169223	-0.003795	-0.003923	0.000193
00275	12371167	0.225105	-9.785561	0.199195	0.000013	0.004045	-0.003303
00276	12371217	0.233621	-9.792147	0.187316	-0.003162	0.002113	-0.003337
00277	12371267	0.234156	-9.804741	0.188429	-0.006068	0.002100	-0.001310
00278	12371317	0.215060	-9.787052	0.195755	-0.005145	-0.000656	-0.000779
00279	12371367	0.223927	-9.793525	0.191717	-0.002100	0.001400	0.001273
00280	12371417	0.228572	-9.784702	0.177080	-0.002505	0.001707	-0.002766
00281	12371467	0.227436	-9.795962	0.183257	-0.005675	0.000715	-0.003081
00282	12371517	0.213414	-9.794264	0.169094	-0.006593	0.001706	-0.000638
00283	12371567	0.209162	-9.779370	0.201069	-0.003801	0.000401	0.000215
00284	12371617	0.223412	-9.801599	0.176297	-0.006055	0.003174	0.001293
00285	12371667	0.223821	-9.773175	0.179690	-0.003759	0.001077	-0.001544
00286	12371717	0.212586	-9.787566	0.180994	-0.002211	0.001356	-0.004303
00287	12371767	0.220060	-9.792995	0.169796	0.001434	0.000717	-0.001206
00288	12371817	0.215003	-9.779007	0.181167	-0.003298	0.002894	0.000901
00289	12371867	0.231139	-9.782077	0.178027	-0.002092	0.002716	-0.004201
00290	12371917	0.211693	-9.784302	0.184081	-0.004312	0.002818	0.004011
00291	12371967	0.225795	-9.784642	0.186479	-0.001998	0.003111	-0.001603
00292	12372017	0.210997	-9.798036	0.181462	-0.003833	0.002333	-0.001956
00293	12372067	0.231714	-9.799227	0.183397	0.001029	0.001553	0.000684
00294	12372117	0.230712	-9.800695	0.185197	-0.001705	-0.002211	-0.000224
00295	12372167	0.220679	-9.805056	0.167529	-0.003512	0.001343	0.000188
00296	12372217	0.203605	-9.785525	0.195628	-0.004038	-0.000283	-0.000878
00297	12372267	0.233310	-9.801556	0.166490	-0.003474	0.000112	-0.000755
