PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00264	13781067	-0.290656	9.831934	0.125044	-0.002775	0.001652	-0.000096
00265	13781117	-0.305054	9.833234	0.122155	-0.005262	0.003184	-0.003379
00266	13781167	-0.306209	9.831481	0.127140	-0.006530	0.008038	-0.003576
00267	13781217	-0.296725	9.817154	0.109602	-0.004466	0.004826	0.003131
00268	13781267	-0.276285	9.809247	0.115962	-0.004064	-0.000046	0.000700
00269	13781317	-0.311925	9.820397	0.102418	-0.001675	0.001927	-0.003623
00270	13781367	-0.277669	9.790546	0.112346	-0.004458	0.002270	-0.000443
00271	13781417	-0.297352	9.823118	0.106893	-0.000951	0.001393	-0.001863
00272	13781467	-0.298952	9.821043	0.132797	-0.002843	-0.000514	-0.001360
00273	13781517	-0.278928	9.792437	0.111925	-0.004178	0.000205	-0.002568
00274	13781567	-0.321631	9.849039	0.098924	-0.004450	-0.001316	-0.001226
00275	13781617	-0.300388	9.835671	0.121374	-0.004244	-0.002466	0.002225
00276	13781667	-0.298957	9.832615	0.105334	0.001188	0.000557	-0.001746
00277	13781717	-0.317765	9.816081	0.100775	-0.002747	0.000519	-0.003371
00278	13781767	-0.295813	9.809513	0.113838	-0.002455	0.000529	-0.000391
00279	13781817	-0.287162	9.816186	0.087703	-0.001396	0.002421	-0.000834
00280	13781867	-0.295207	9.821384	0.082608	-0.007387	-0.002363	0.001337
00281	13781917	-0.297178	9.826924	0.106802	-0.006428	0.003783	-0.001229
00282	13781967	-0.296259	9.815786	0.106443	-0.002187	0.000177	-0.000810
00283	13782017	-0.281750	9.806920	0.108810	-0.005046	0.000250	-0.003693
00284	13782067	-0.281190	9.808879	0.104683	-0.003155	0.000389	0.000279
00285	13782117	-0.298980	9.824705	0.110651	-0.005654	0.001834	0.002575
00286	13782167	-0.316166	9.827117	0.140564	-0.005032	0.005293	-0.000709
00287	13782217	-0.281989	9.820214	0.092486	-0.003554	-0.000205	-0.000844
00288	13782267	-0.297454	9.815245	0.110128	-0.005081	0.000843	0.002153
00289	13782317	-0.306950	9.807977	0.112463	-0.003436	0.001252	0.000032
00290	13782367	-0.309113	9.815170	0.105094	-0.003317	-0.001518	0.001171
00291	13782417	-0.305675	9.820633	0.107983	-0.006019	-0.000151	-0.000802
00292	13782467	-0.299274	9.812896	0.106857	-0.001594	-0.000256	0.001946
00293	13782517	-0.288915	9.813531	0.120660	-0.006948	0.001297	0.003311
00294	13782567	-0.294997	9.836353	0.081752	-0.003737	0.001603	-0.000284
00295	13782617	-0.291833	9.824679	0.102247	0.000844	0.000586	0.000595
00296	13782667	-0.297011	9.818907	0.103624	-0.003740	0.001603	-0.000734
00297	13782717	-0.309141	9.823712	0.120659	-0.003374	0.001122	-0.002018
00298	13782767	-0.299563	9.817827	0.110133	-0.005180	-0.000561	-0.003690
00299	13782817	-0.297933	9.834383	0.114906	-0.005320	-0.000778	0.001854
00300	13782867	-0.291537	9.817527	0.105258	-0.005347	0.005095	-0.000329
00301	13782917	-0.286498	9.815382	0.094256	-0.006600	-0.001997	-0.000332
00302	13782967	-0.274982	9.810038	0.097020	-0.004154	0.003465	-0.002583
00303	13783017	-0.297661	9.815561	0.120150	-0.005028	-0.001393	-0.002448
00304	13783067	-0.291798	9.818776	0.100970	-0.005705	0.002018	-0.001881
00305	13783117	-0.314369	9.817116	0.097823	-0.001276	0.003549	-0.003070
00306	13783167	-0.295209	9.826293	0.102567	-0.001961	0.002279	0.000832
00307	13783217	-0.287123	9.826962	0.097220	-0.006992	0.001251	-0.002169
00308	13783267	-0.282167	9.796860	0.098592	-0.008923	0.002839	0.000023
00309	13783317	-0.290894	9.818697	0.106803	-0.007784	0.001015	-0.000823
00310	13783367	-0.313711	9.834622	0.117327	-0.003369	0.001290	0.000161
00311	13783417	-0.303427	9.814052	0.105572	-0.006664	-0.000191	-0.000768
00312	13783467	-0.299733	9.811425	0.093742	-0.001013	-0.001866	-0.000341
00313	13783517	-0.291311	9.802234	0.096815	-0.003145	-0.000063	0.000025
00314	13783567	-0.293678	9.810987	0.112155	-0.001967	0.000083	-0.001261
00315	13783617	-0.288380	9.805450	0.121537	-0.003889	0.001475	0.001091
00316	13783667	-0.293255	9.806867	0.103159	-0.004316	-0.000213	0.001757
00317	13783717	-0.297918	9.831131	0.094791	-0.006703	-0.001810	-0.001863
00318	13783767	-0.283663	9.811917	0.121455	-0.003837	0.002028	0.002728
00319	13783817	-0.295645	9.830065	0.135164	-0.001827	-0.001135	0.000751
00320	13783867	-0.290590	9.826643	0.130353	-0.003661	0.001481	0.001510
00321	13783917	-0.309469	9.818998	0.103373	-0.003643	0.000504	-0.001831
00322	13783967	-0.301337	9.831730	0.114952	-0.005484	-0.000112	-0.003786
00323	13784017	-0.295096	9.807684	0.109454	-0.001423	0.004125	-0.003292
00324	13784067	-0.292187	9.823539	0.115145	-0.006027	-0.000023	-0.001860
00325	13784117	-0.307251	9.815298	0.114245	-0.005627	0.003832	0.000117
00326	13784167	-0.290672	9.819891	0.106510	-0.007548	0.000598	-0.001436
00327	13784217	-0.301136	9.820790	0.101421	-0.003145	0.001998	-0.002590
00328	13784267	-0.286326	9.819318	0.100987	-0.007620	-0.000150	-0.002243
00329	13784317	-0.295213	9.840903	0.109315	-0.003327	0.001904	0.000421
00330	13784367	-0.301075	9.839702	0.105987	-0.003828	-0.001526	0.000370
00331	13784417	-0.312611	9.828477	0.101474	-0.002702	0.002298	-0.000765
00332	13784467	-0.318673	9.815718	0.107978	-0.001951	0.002798	-0.000760
00333	13784517	-0.297393	9.811506	0.106246	-0.005534	-0.001494	-0.001098
00334	13784567	-0.284048	9.804006	0.111288	-0.005943	0.000467	-0.000384
00335	13784617	-0.290786	9.816532	0.093257	-0.002850	0.000712	-0.002155
00336	13784667	-0.301344	9.802400	0.093528	-0.003546	-0.000525	-0.001615
00337	13784717	-0.291861	9.820504	0.111960	-0.003172	0.001901	-0.002050
00338	13784767	-0.296530	9.832410	0.120403	-0.003979	-0.000854	-0.000011
00339	13784817	-0.302899	9.821037	0.114662	-0.004988	0.001678	-0.001500
00340	13784867	-0.313190	9.831748	0.103861	-0.002950	-0.002064	-0.000913
00341	13784917	-0.309797	9.814597	0.111646	-0.005996	0.002442	0.001939
